"ID","time","title","summary","link","source","StoryID"
171,1488323138,"trump suggests antisemitic threats may be politically motivated official says","president said some bomb threats against jewish centers may have been intended to make others look bad says pennsylvania attorney trump on tuesday said that a spate of bomb threats against jewish centers could have been an attempt to make others look bad according to the pennsylvania attorney general josh who attended a white house meeting with other state law enforcement officials trumps comments as described by appeared to suggest that some of the threats may have been manufactured for political reasons trump made similar remarks at a conference earlier this month when asked about acts of discrimination saying some incidents had been created by his opponents to generate negative media coverage continue reading","https://www.theguardian.com/us-news/2017/feb/28/jewish-bomb-threats-antisemitism-trump-administration","GuardianUS",326
172,1488323668,"watch wave of bomb threats against jewish centers around the us","jewish institutions in america have seen an increase in bomb threats and vandalism since january","http://abcnews.go.com/US/video/anti-semitism-threats-us-rise-45807405","ABCTopStories",326
173,1488319200,"two houston police officers shot one critical","a shooting in houston wounded two police officers tuesday one critically and forced officials to lock down a neighborhood for hours as they hunted for a suspect","http://feeds.foxnews.com/~r/foxnews/national/~3/Tz5BxYDte44/two-houston-police-officers-shot-one-critical.html","FOXUS",327
174,1488314699,"two houston police officers shot manhunt underway","two houston police department officers were hospitalized tuesday after a suspected burglar reportedly shot each of them multiple times","http://feedproxy.google.com/~r/breitbart/~3/He0nKbnDWo4/","Breitbart",327
175,1488326713,"houston police search for suspect potentially linked to officers shooting","the two officers were transported to local hospitals","http://abcnews.go.com/US/houston-officers-injured-shooting-authorities/story?id=45807920","ABCTopStories",327
176,1488279462,"small plane crashes into homes in california","a small plane crashed into two homes monday in riverside california authorities said","http://rss.cnn.com/~r/rss/cnn_us/~3/ThXNMCSJj_U/index.html","CNNUS",328
177,1488322589,"crash survivor thrown from plane found in bedroom","the five people from two families were returning from a cheerleading conference at disneyland","http://rssfeeds.usatoday.com/~/275852276/0/usatodaycomnation-topstories~Crash-survivor-thrown-from-plane-found-in-bedroom/","USAToday",328
178,1488318689,"family aboard plane that crashed into california home killing number","two adult female passengers survived the crash","http://abcnews.go.com/US/family-aboard-plane-crashed-southern-california-home-killing/story?id=45801621","ABCTopStories",328
179,1488028477,"david miliband labours move to the left is a mistake","former foreign secretary says party is further from power than at any time in last number years because of lack of miliband has said the labour party under jeremy leadership is further from power than at any time in the last number years and has refused to rule out a return to british politics as corbyn made clear he did not believe his leadership contributed to labours defeat in copeland miliband said he was deeply concerned that labour is further from power than at any stage in my lifetime continue reading","https://www.theguardian.com/politics/2017/feb/25/david-miliband-labours-move-to-the-left-is-a-mistake","GuardianUK",262
180,1488012120,"david miliband labour is further from power than any time in the last number years","former foreign secretary signals a potential return to uk politics and advocates revival of centre left politics","http://www.independent.co.uk/news/uk/politics/labour-party-latest-david-miliband-jeremy-a7598851.html","IndependentUK",262
181,1487979180,"miliband labour at its weakest for number years","david miliband has thrown himself into labours by election infighting by declaring the party is at its weakest for number years while also refusing to rule out a comeback","http://news.sky.com/story/david-miliband-labour-at-its-weakest-for-50-years-under-corbyn-10780822","SkyNewsUK",262
182,1488029400,"david miliband labour at its weakest for number years under corbyn","david miliband has thrown himself into labours by election infighting by declaring the party is at its weakest for number years while also refusing to rule out a comeback the former foreign secretary and standard bearer says labour is now weaker than it was in the number and must confront the historic nature of the challenge it faces mr miliband was speaking in an interview in the times after labours defeat by the conservatives in the copeland by election which has prompted calls from some labour for jeremy corbyn to quit","https://uk.news.yahoo.com/david-miliband-labour-weakest-50-years-under-corbyn-015700964.html","YahooUK",262
183,1488023562,"david miliband warns labour at its weakest in number years after copeland by election defeat","labour is in its weakest state for number years david miliband has warned following the humiliating defeat in the copeland by election as jeremy corbyn made clear he is determined to continue as labour leader despite the result miliband said he was deeply concerned about the party the currently us based former foreign secretary also refused to rule out a future run for the labour leadership although admitted a return to politics was hard to see at present the press association reported miliband told the times im obviously deeply concerned that labour is further from power than at any stage in my lifetime asked about his future he added i honestly dont know what im going to do its hard to see but whats the point of saying never have warned the party was on course for a catastrophic general election defeat after the conservatives snatched the seat of copeland which had been held by labour since number corbyn said the result was very disappointing but made clear he would resist calls to resign i was elected to lead this party i am proud to lead this party he told reporters we will continue our campaigning work on the nhs on social care on housing one leading trade union figure warned corbyn he had to turn things around and show he could deliver a labour government while another said he needs to take responsibility for improving the fortunes sooner rather than later following a tumultuous election night on thursday a jubilant may travelled north to copeland to hail an astounding victory for tory candidate harrison her triumph was the first gain for a governing party in a parliamentary by election since number later may told the conservative councillors association conference in labours devastating defeat showed it is out of touch with the concerns of ordinary working people and that only the tories can truly call itself the party of working people there was some consolation for labour in stoke on central where it saw off a concerted challenge from ukip leader paul albeit with a reduced majority but there was despair among at the defeat in copeland with john woodcock mp for neighbouring barrow in warning the party was heading for a historic and catastrophic defeat at the general election senior labour backbencher david said corbyn was an obstacle to victory and should consider his position as he is simply not acceptable to traditional labour voters labours shadow leader of the lords baroness smith described the copeland defeat as devastating and said corbyn should think long and hard about his response baroness smith the shadow leader of the house of lords and a former labour mp said that corbyn had to take more care to reflect official party policy on nuclear power and weapons in a bid to reconnect with voters she told the post uk i think jeremy will be very disappointed at the election result i cant believe for one moment he draws any comfort from that result and he will be clearly be thinking long and hard about it lady smith suggested long standing personal objections to nuclear power may have harmed labour in the seat which is home to the reprocessing plant the labour party has always been a broad coalition and on nuclear theres always been differently held views she said yet the leader has to reflect the views of the party as a whole dave general secretary of the unison trade union said while the blame for a disastrous defeat did not lie solely with corbyn he had to take responsibility for what happened next nurses teaching assistants care workers and ordinary people everywhere need a labour government jeremy has to show he understands how to turn things around and deliver just that he said the leader of the shop workers trade union john said the by election results raise questions about labours electability and the vision it offers to the people of this country said the electorate clearly have doubts about labours message and direction of travel all sections of the party from the leader to elected office holders and the members need to listen to those doubts and learn from them labour needs a clear credible message that people can believe in and jeremy corbyn needs to take responsibility for delivering that sooner rather than later despite the despondency on the labour benches there was little mood for a fresh leadership challenge with fearing it would lead to a repeat of last years crushing victory for corbyn labour campaigns chairman a leadership loyalist insisted the by election was not a ballot on leadership and claimed the leader is one of the most popular politicians in the country shadow chancellor john one of closest allies hit out at tony blair and lord for high profile interventions in the days before the by elections shadow cabinet minister sir keir who has been touted as a potential replacement for mr corbyn told the guardian the copeland defeat was more fundamental than a vote on labours handling of brexit the shadow brexit secretary told the guardian it was a very bad result im not sure we are acknowledging how bad a result it was type type see also number function e undefined track e function if player if object commercial video a o commercial and category if a video package c sponsorship number commercial video package a c i player else t function t number number this feed and its contents are the property of the post uk and use is subject to our terms it may be used for personal consumption but may not be distributed on a","http://www.huffingtonpost.co.uk/2017/02/25/david-miliband-labour-jeremy-corbyn_n_15004328.html?utm_hp_ref=uk&ir=UK","HuffPostUK",262
184,1488034537,"labour must do better under corbyn says watson","the deputy leader says now is not the time to change leaders despite a recent by election loss","http://www.bbc.co.uk/news/uk-politics-39090327","BBCNewsUK",263
185,1488028307,"labours watson party has to do better","labours deputy leader tom watson says the party has to do better and needs to deal with the issues that divide us","http://www.bbc.co.uk/news/uk-scotland-scotland-politics-39090744","BBCNewsUK",263
186,1488025620,"deputy labour leader tom watson has demanded things have to change after humiliating copeland defeat","he warned that mass membership will not be a route to power and changing the country","http://www.independent.co.uk/news/uk/politics/labour-latest-jeremy-corbyn-copeland-tom-watson-things-have-to-change-a7599056.html","IndependentUK",263
187,1488024780,"tom watson says labour has to do better","labours deputy leader tom watson has told supporters the party has to change but stressed this is not the time for a leadership election","http://news.sky.com/story/tom-watson-labour-has-to-do-better-but-corbyn-should-stay-10781044","SkyNewsUK",263
188,1488031361,"london teens remanded in custody on terror offences","the teenagers aged between number and number face charges including preparation of terrorist acts","http://www.bbc.co.uk/news/uk-england-london-39089403","BBCNewsUK",264
189,1487966963,"five teenagers from london charged with terror offences","male youths aged between number and number were arrested earlier this week by met police five teenagers from london aged between number and number have been charged with terror offences after being arrested earlier this week by the metropolitan statement from scotland yard on friday night said the arrests relate to plans to travel to join a proscribed organisation continue reading","https://www.theguardian.com/uk-news/2017/feb/24/five-teenagers-from-london-charged-terror-offences","GuardianUK",264
190,1488020400,"london teenagers appear in court on terror charges after planning to join isis in syria","boys aged between number and number accused of preparing terrorist acts or spreading extremist material","http://www.independent.co.uk/news/uk/crime/uk-terror-offences-isis-fighters-five-london-teenagers-charged-preparation-terrorist-acts-syria-iraq-a7598976.html","IndependentUK",264
191,1488037996,"five teens accused of terror offences amid fears they were planning to join isis","five teens have been accused of terror offences amid fears they were plotting to join isis the youngsters one aged just number were arrested in a series of raids across london officers refused to confirm details of the plot but said the arrests relate to plans to travel to join a proscribed organisation","https://www.thesun.co.uk/news/2954282/five-teens-accused-of-terror-offences-amid-fears-they-were-planning-to-join-isis/","SunUK",264
192,1488034874,"boy number accused of having isis terrorist materials and bomb making video as four teens charged with planning syria visit","five london teenagers have appeared at westminster magistrates court charged with terror offences","http://www.mirror.co.uk/news/uk-news/boy-15-accused-having-isis-9915188","MirrorUK",264
193,1488029623,"london teenagers appear in court over plans to join isis in syria","four boys accused of plotting to carry out acts of terrorism abroad and fifth of having terrorist teenagers accused of planning to travel to syria to join islamic state have appeared in court on terrorism boys all from london were alleged to be plotting to carry out acts of terrorism abroad a fifth boy aged number was accused of having terrorist materials including the isis publication inspire and a bomb making video continue reading","https://www.theguardian.com/uk-news/2017/feb/25/london-teenagers-appear-in-court-over-plans-to-join-isis-in-syria","GuardianUK",264
194,1488035047,"london mayor sadiq khan not accusing of being racists","london mayor sadiq khan says he was not accusing the of being racists or bigots","http://www.bbc.co.uk/news/uk-scotland-scotland-politics-39089604","BBCNewsUK",266
195,1488034920,"sadiq khan sparks row with after claiming there is no difference between scottish nationalism and racism","nicola sturgeon says mayor of comments are an insult and a sign of desperation","http://www.independent.co.uk/news/uk/politics/scottish-labour-conference-mayor-of-london-sadiq-khan-row-snp-nicola-sturgeon-no-difference-scottish-a7599111.html","IndependentUK",266
196,1488028229,"sadiq khan comments on nationalism prompt nicola sturgeon to retaliate","nicola sturgeon has hit back at sadiq khan over comments he was expected to make about nationalism speaking at the scottish labour conference in the mayor of london was due to call for a fight back against narrow nationalist parties he tweeted a preview of his speech which read the world is becoming an increasingly turbulent and divided place weve seen brexit president trump elected in the united states and the rise of right wing populist and narrow nationalist parties around the world its up to us whether in scotland or in london to fight this trend the last thing we need now is to pit different parts of our country or sections of our society against each other or to further fuel division or seek separation theres no difference between those who try to divide us on the basis of whether were english or scottish and those who try to divide us on the basis of our background race or religion the antidote to brexit and the rise of right wing populist parties is not to run away break away or push our neighbours away its to lead in a different direction the right direction now is the time to build unity create a more united kingdom and ensure everyone has the opportunities they need to succeed the full speech was published in the daily record however it later appeared that the speech had been amended so as to clarify that he was not claiming that nationalist were racist sadiq khan has changed his pre briefed speech text to make clear he does not think nationalists are racists number ross number february number number the original comments had left many scottish nationalists including first minister nicola sturgeon angry sturgeon tweeted a series of responses number number im a big admirer of but todays intervention is spectacularly ill judged nicola sturgeon february number number number number it is an insult to all those scots who support independence for reasons of inclusion social justice the antithesis of what he says nicola sturgeon february number number number number and it is a sign of the sheer desperation and moral bankruptcy that has driven so many from scottish labours ranks very disappointing nicola sturgeon february number number labour in a hole today from some of their tweets to me seem intent on digging it deeper its desperation we should all rise above it nicola sturgeon february number number some also criticised him spectacularly ill judged and misleading intervention by most scots will know he is wrong and he probably does too number angus february number number i know and know he knows better but so did corbyn when he came to scotland qu is someone in slab scripting this angus b mp february number number labours view seems to be that every independence or self determination movement that ever was or ever will be must be inherently racist pete february number number deplorable from labour disgusted knows what he said is total mince but hes happy to say it anyway desperate and shameful number mp february number number many on social media seemed to take khans original comments to be comparing nationalism and racism this is scottish nationalism that you try to paint it as racist is shameful number meanwhile in scotia february number number scottish nationalism racist no were a diverse bunch lm from spain support independence for the country i now call home february number number so sadiq khan is calling me and a lot of my friends racist i take exception to that i for one demand an apology boring ole fart february number number the scottish arent racist for wanting independence from us what an idiotic thing to say sadiq khan jay thomas february number number sadiq khan has shot himself the scots labour party in the foot some unbelievable comments made scots nationalism by no means is racist number february number number khans comments came ahead of scottish labour leader speech to the conference in which she was expected to pledge her commitment to working for a remain vote if a second scottish independence referendum were to take place function e undefined track e function if player if object commercial video a o commercial and category if a video package c sponsorship number commercial video package a c i player else t function t number number this feed and its contents are the property of the post uk and use is subject to our terms it may be used for personal consumption but may not be distributed on a","http://www.huffingtonpost.co.uk/2017/02/25/sadiq-khan-nationalism-nicola-sturgeon-to-retaliate_n_15005352.html?utm_hp_ref=uk&ir=UK","HuffPostUK",266
197,1487981050,"sadiq khan warns scotland against nationalism","sturgeon calls london mayors speech an insult to scots who support independence","http://www.ft.com/cms/s/0/3d9e07ec-faa7-11e6-9516-2d969e0d3b65.html?ftcamp=published_links%2Frss%2Fhome_uk%2Ffeed%2F%2Fproduct","FTUK",266
198,1488042933,"sadiq khan nationalism warning angers","london mayors call for unity overshadows leaders speech at scottish labour conference","http://www.ft.com/cms/s/0/840cb816-fb76-11e6-96f8-3700c5664d30.html?ftcamp=published_links%2Frss%2Fhome_uk%2Ffeed%2F%2Fproduct","FTUK",266
199,1488067260,"sadiq khan infuriates nicola sturgeon as he compares nationalism to racism","london mayor sadiq khan sparked a furious row yesterday after comparing nationalism to racism as he stepped into the independence debate","http://feedproxy.google.com/~r/daily-express-uk-news/~3/asO02ybJG4s/sadiq-khan-nationalism-racism-row-nicola-sturgeon-labour-spring-conference","DailyExpressUK",266
200,1488021120,"white house excludes outlets including and daily mail from briefing","the white house has excluded several outlets from a media briefing leading to accusations donald trump is retaliating for unwelcome reporting among denied access were the the daily mail the guardian and attacked the block saying this is an unacceptable development by the trump white house","https://uk.news.yahoo.com/white-house-excludes-news-outlets-including-cnn-york-220500753.html","YahooUK",268
201,1488021248,"guardian and daily mail among those banned from white house press briefing","donald trumps press secretary caused outrage after banning a number of including the from a white house press briefing on friday the guardian and the daily mail were also blocked from the meeting in a move that has angered supporters of a free role in a democracy shortly after the us president gave a speech attacking the media as fake and the enemy of the people his press secretary spicer restricted multiple media from entering the daily briefing the press association reported the post was among those barred from the briefing editor in chief responded statement by editor in chief on todays briefing number post february number number and the new york times of which trump has been highly critical were also denied access the associated press and time magazine were not banned but boycotted the the briefing in protest the move drew widespread criticism on social media dictatorship alert if you ban the you should not be allowed in the uk trump number ad february number number so the white house has barred the from attending its press briefing and yet we are honouring trump with a state visit clare allan february number number when you start censoring and selecting the media to serve your agenda its no longer its propaganda impeachment strick number february number number trump banning la times allowing gateway pundit is when censorship state sponsored begins watch out sarah amy harvard february number number it also prompted many to tweet about the importance of a free press under the as well posting quotes from some of trumps presidential predecessors whoever would overthrow the liberty of a nation must begin by subduing the freeness of speech benjamin franklin number mike levin february number number remember number matt number february number number needs to listen to teddy number the anti trump number february number number freedom of the press is not just important to democracy it is democracy walter number mike levin february number number isnt fake because it disagrees with you alternative facts arent real unless theyre supported by evidence christopher february number number trump has previously been publicly critical of the twice sarcastically describing the broadcaster as another beauty the has sought clarification from the white house on why its representative was denied access the broadcasters americas bureaux editor paul added our reporting will remain fair and impartial regardless the white house invited a pool of that shares its work with other press to the briefing and said it felt everyone was represented but spicer also invited several other outlets including the right wing whose former chairman steve is now trumps chief strategist type type see also number function e undefined track e function if player if object commercial video a o commercial and category if a video package c sponsorship number commercial video package a c i player else t function t number number this feed and its contents are the property of the post uk and use is subject to our terms it may be used for personal consumption but may not be distributed on a","http://www.huffingtonpost.co.uk/2017/02/25/daily-mail-bbc-guardian-donald-trump-white-house_n_15004000.html?utm_hp_ref=uk&ir=UK","HuffPostUK",268
202,1488016815,"white house bars from briefing","press secretary says white house plans to fight unfair coverage","http://www.ft.com/cms/s/0/e75c0064-fb3c-11e6-8d8e-a5e3738f9ae4.html?ftcamp=published_links%2Frss%2Fhome_uk%2Ffeed%2F%2Fproduct","FTUK",268
203,1488036759,"woman charged after dexter neal dog death","a number year old is accused in connection with the death of three year old dexter neal last year","http://www.bbc.co.uk/news/uk-england-essex-39091367","BBCNewsUK",269
204,1488035400,"woman charged after boy three killed by dog","a woman has been charged with owning a dangerously out of control dog following the death of a three year old boy in august number","http://news.sky.com/story/woman-charged-with-dog-offence-after-three-year-old-boys-death-10781563","SkyNewsUK",269
205,1488034599,"mum of four charged over the death of dexter neal number who was attacked by a dog in essex home","a mum of four has been charged over the death of three year old dexter neal fatally attacked by a dog in essex jade dunne number has been charged with owning a dog dangerously out of control that resulted in the death of the youngster essex police said dexter was bitten at home in essex in august number","https://www.thesun.co.uk/news/2954154/mum-of-four-charged-with-owning-a-dog-dangerously-out-of-control-resulting-in-death-of-three-year-old-dexter-neal/","SunUK",269
206,1488053152,"woman charged over death of three year old boy attacked by dog in essex","american bulldog which killed neal has since been destroyed","http://www.independent.co.uk/news/uk/crime/woman-charged-over-death-of-three-year-old-boy-attacked-by-dog-in-essex-a7599681.html","IndependentUK",269
207,1488042900,"woman charged with dog offence after three year old boys death","a woman has been charged with owning a dangerously out of control dog following the death of a three year old boy in august number jade dunne number of parker way has been released on bail to appear at magistrates court on number march dexter neal died after he was bitten at home in essex on number august last year","https://uk.news.yahoo.com/woman-charged-dog-offence-boys-death-151700519.html","YahooUK",269
208,1487954160,"emma thompson wont take part in short love actually sequel","london actress emma thompson has said she is not taking part in a short love actually sequel for comic relief charity appeal because it is too soon to reprise her role in the romantic comedy after the death last year of co star alan","http://feeds.reuters.com/~r/reuters/UKDomesticNews/~3/Sg3eBwTDDIA/uk-people-thompson-loveactually-idUKKBN1631MN","ReutersUK",270
209,1487963100,"emma thompson too sad to do love actually sequel without alan","the pair played husband and wife karen and harry in the number romantic comedy also famous for roles including villain hans in die hard and snape in the harry potter films died of cancer aged number in january number speaking at the premiere of her latest film beauty and the beast thompson said it was too soon after his death for her to appear in the charity revival by director richard","https://uk.news.yahoo.com/emma-thompson-too-sad-love-actually-sequel-without-190500029.html","YahooUK",270
210,1487948495,"revealed thousands of children at london schools breathe toxic air","exclusive number schools nurseries and colleges are in areas where levels of nitrogen dioxide breach eu legal of thousands of children at more than number schools nurseries and colleges in london are being exposed to illegal levels of air pollution that risk causing lifelong health problems the guardian can study identifies number educational institutions where pupils as young as three are being exposed to levels of nitrogen dioxide that breach eu legal limits and which the government accepts are harmful to health continue reading","https://www.theguardian.com/uk-news/2017/feb/24/revealed-thousands-of-children-toxic-air-london-nitrogen-dioxide","GuardianUK",271
211,1487989260,"toxic air endangering health","tens of thousands of children in a quarter of london schools are being exposed to illegal levels of air pollution that can cause lifelong health problems a study has found","http://news.sky.com/story/pollution-study-tens-of-thousands-of-children-breathing-in-toxic-air-10780834","SkyNewsUK",271
212,1488013500,"pollution study tens of thousands of children breathing in toxic air","tens of thousands of children in a quarter of london schools are being exposed to illegal levels of air pollution that can cause lifelong health problems a study has found the research shows that number of the capitals number nurseries primaries secondary schools and colleges in number were within number metres of nitrogen dioxide levels that breach eu legal limits london is not alone in facing an air pollution crisis birmingham derby leeds and are also badly affected experts say","https://uk.news.yahoo.com/pollution-study-tens-thousands-children-breathing-toxic-air-031600456.html","YahooUK",271
213,1488033534,"air pollution endangering tens of thousands of london children study finds","tens of thousands of children in a quarter of all schools are exposed to illegal levels of air pollution that can cause permanent damage to their health a study has found pupils at number of the capitals schools including a third of nurseries are routinely breathing in toxic air that increases their chances of developing conditions such as asthma the press association reported the report also shows that poor are far more likely to be living in areas affected by air pollution linked to number early deaths every year in the capital it is one of many places hit by the air quality crisis which has caused the government to be issued with a final warning by the european commission for repeated breaches of legal limits london mayor sadiq khan who commissioned the report vowed to tackle air pollution which is also linked to heart and lung diseases he said it is an outrage that more than number schools nurseries and other educational facilities in the capital are in areas breaching legal air pollution limits we know air pollution is permanently affecting lung development resulting in smaller lungs for life i refuse to stand by when our children are being exposed to dangerously polluted air putting them at greater risk of serious health conditions when we know its within our power to tackle the problem among the measures he plans to introduce are air quality audits to help schools identify ways to protect their children from filthy air much of which is come from traffic fumes khan has has already announced the introduction of a number toxicity charge for drivers of some of the oldest and most polluting cars in central london from october he also suggested that he could go further by banning certain cars from the streets warning nothing is off the table the latest research shows that number of the capitals number nurseries primaries secondary schools and colleges in number were within number metres of nitrogen dioxide levels that breached the eu limit the number of schools affected nearly doubled from number when it was number london is not the only city affected by the air quality crisis birmingham derby leeds and are also planning to charge for the highest polluting vehicles to enter clean air zones type type see also number function e undefined track e function if player if object commercial video a o commercial and category if a video package c sponsorship number commercial video package a c i player else t function t number number this feed and its contents are the property of the post uk and use is subject to our terms it may be used for personal consumption but may not be distributed on a","http://www.huffingtonpost.co.uk/2017/02/25/air-pollution-london-children_n_15005642.html?utm_hp_ref=uk&ir=UK","HuffPostUK",271
214,1487972700,"card killer is finger pay the new","camden market in north london a swirl of people hunting for bargains trends and photo opportunities and amid it all is a chance to see the future","http://news.sky.com/story/paying-for-a-pint-with-your-finger-the-tech-that-could-kill-off-cards-10780629","SkyNewsUK",272
215,1488010200,"paying for a pint with your finger the tech that could kill off cards","by linking the details of that vein pattern to a bank card you can then close the circle instead of using a card to pay for a round of drinks you instead use your finger this is very clever technology being used in a very small test but so far it is working","https://uk.news.yahoo.com/paying-pint-finger-tech-could-kill-off-cards-001100624.html","YahooUK",272
216,1488021236,"appeal after girl number hit by car on birmingham pavement","footage is released of the moment a number year old girl is hit as she walks with her mother","http://www.bbc.co.uk/news/uk-england-birmingham-39089295","BBCNewsUK",273
217,1487975820,"shows hit and run driver mowing down teen","footage has emerged of the moment a motorist mounted a pavement and drove into a teenage girl before speeding away","http://news.sky.com/story/cctv-shows-hit-and-run-driver-mowing-down-teen-in-birmingham-10780736","SkyNewsUK",273
218,1487969375,"uk police blind man after mistaking his cane for a gun","a blind man who was waiting for a train home was by police at a railway station in manchester england after someone reported that his walking stick was a firearm read full article at","https://www.rt.com/uk/378539-police-taser-blind-man/?utm_source=rss&utm_medium=rss&utm_campaign=RSS","RTUK",274
219,1487956601,"blind man by greater manchester police officers who mistook cane for gun","a blind man has been by police after his cane was mistaken for a gun greater manchester police were called to reports of a man with a gun on albert road shortly after number on thursday a force spokesman said armed response officers attended and a was deployed a number year old man was detained officers later discovered the man was in possession of a folding cane and he was subsequently released the force confirmed the man was blind superintendent steve of city of manchester team said officers responded quickly to the incident to ensure the safety of the community of it has been established that there was no threat and inquiries are ongoing to fully understand the circumstances of the incident in line with standard procedure on occasions such as this a referral has been made to professional standards branch in number a blind man was in lancashire after his white stick was mistaken for a samurai sword the man was walking in town centre on the way to meet friends at a pub when he was and then handcuffed shopkeeper dar who runs the discount master convenience store on albert road in told the manchester evening he saw armed police arriving at the scene he said i heard the police here and they shouted lie down on the ground and there was the bark of a dog as well i saw a guy sitting on the stairs of the station and a police officer came into the shop asking for a can of coke i thought it was for him they went out and gave it to the guy they made him sit on the stairs he looked to be a reasonable person the police were all armed they had pistols rather than the big guns type type more top stories number function e undefined track e function if player if object commercial video a o commercial and category if a video package c sponsorship number commercial video package a c i player else t function t number number this feed and its contents are the property of the post uk and use is subject to our terms it may be used for personal consumption but may not be distributed on a","http://www.huffingtonpost.co.uk/2017/02/24/blind-man-tasered-manchester_n_14988208.html?utm_hp_ref=uk&ir=UK","HuffPostUK",274
220,1488033058,"blaze at quays flat in","firefighters are battling a fire in a block of flats near the quays shopping outlet","http://www.bbc.co.uk/news/uk-england-hampshire-39089486","BBCNewsUK",275
221,1488040452,"more than number firefighters tackle dangerous blaze at block of flats above express","more than number firefighters tackled a severe blaze that tore through an apartment block in a busy shopping area today smoke was seen billowing from a fourth floor flat above a express store in quays hants a spokesman for hampshire fire and rescue service said nine fire engines were in attendance with","https://www.thesun.co.uk/news/2954603/more-than-40-firefighters-tackle-dangerous-blaze-at-block-of-flats-above-tesco-express/","SunUK",275
222,1488023981,"three face slavery charges after nuclear bunker cannabis find","three men appear in court following cannabis plant discovery in former nuclear bunker","http://www.bbc.co.uk/news/uk-england-wiltshire-39089433","BBCNewsUK",277
223,1487985719,"huge cannabis farm was staffed by trafficked vietnamese teenagers","three teenagers were found working in slave like conditions at former nuclear bunker in wiltshire police say a vast marijuana farm discovered in a former nuclear bunker in wiltshire was staffed by trafficked vietnamese teenagers working in slave like conditions police three teenagers the youngest of whom was initially thought to be number and one adult in his number were found working as gardeners inside the number bunker after a midnight raid on wednesday continue reading","https://www.theguardian.com/uk-news/2017/feb/24/huge-cannabis-farm-staffed-trafficked-vietnamese-teenagers","GuardianUK",277
224,1488038773,"three men face slavery charge after police raid enormous number million cannabis farm in underground nuclear bunker","ross winter and martin will appear at court on saturday accused of slavery after a huge cannabis farm was raided by police this week","http://www.mirror.co.uk/news/uk-news/three-men-face-slavery-charge-9914467","MirrorUK",277
225,1488027953,"car buyers should have long hard think about diesel","the transport secretary suggests drivers should try to buy the least polluting vehicles possible","http://www.bbc.co.uk/news/uk-39088631","BBCNewsUK",279
226,1487983081,"grayling advises motorists to think hard before buying diesel","transport secretary recommends low emission cars after it emerges that thousands of children breathing toxic should think long and hard before buying a diesel car and instead consider purchasing a low emission vehicle the transport secretary has said as the government considers a strategy to tackle air pollution graylings intervention took place as the guardian revealed that tens of thousands of children were attending schools in areas with levels of toxic air in breach of eu legal limits the minister also said the government had a legal duty to cut emissions of nitrogen oxide from diesel cars which account for four in number vehicles on british roads after a high court ruling in november ordered the authorities to reduce levels of the toxic fume in the shortest possible time continue reading","https://www.theguardian.com/cities/2017/feb/25/chris-grayling-advises-motorists-to-think-hard-before-buying-diesel-cars-london-pollution-sadiq-khan","GuardianUK",279
227,1488022140,"run a diesel car then the transport minister might be about to cost you a packet","a government minister has warned the public not to buy diesel cars in a move that has infuriated number million owners in the uk and put the economy in jeopardy","http://feedproxy.google.com/~r/daily-express-uk-news/~3/uxMhxSBuuko/Diesel-cars-Chris-Grayling-Department-of-Transport-air-warning","DailyExpressUK",279
228,1487981772,"human remains found in crete belong to british holidaymaker steven cook who went missing over number years ago","we have truly found him again and he will now continue to live through the shared memories of all that knew him says family","http://www.independent.co.uk/news/uk/human-remains-steve-cook-crete-malia-holiday-missing-person-a7598701.html","IndependentUK",280
229,1487965020,"remains of steven cook missing number year old found in well on","a skeleton found at the bottom of a well in crete is that of a british student who went missing on holiday eleven years ago police have confirmed steven cook originally from cheshire disappeared on a night out with friends in the greek party resort of in september number the number year old was last seen in a tavern asking for directions to where he was staying it was his first trip abroad cheshire police said they have received confirmation from authorities in greece that his remains had been found they said the priority was to ensure the body was brought back to the uk quickly a spokesperson said the investigation into death was being handled by the greek authorities it is not yet clear whether it is a murder inquiry reported mystery surrounds the disappearance of cook who was the subject of a public appeal for information as recently as last year the skeleton was reportedly found alongside a camera and was sent for detailed forensic examination upon being found last week cooks family posted on their profile to confirm their much loved son would be coming home the reported much loved and missed son brother uncle nephew and friend will be finally coming home to be with us once again they wrote whilst we always carried hope in our hearts that steve would come back much sooner and once again be able to share in our lives sadly we will be bringing him home to say our farewells detective inspector gary said the remains were removed from the site and taken to a nearby hospital for further forensic examination tests have been carried out and we have now received confirmation from the greek authorities that the remains belong to steven cook who went missing on number september number during a holiday to the island family have been kept fully updated on the developments and are currently being supported by cheshire officers they have been provided with support since steven first went missing and this will continue over the coming weeks this is understandably an extremely upsetting and distressing time for the cook family relatives are very appreciative of all the support the media and the public have given them over the years in their quest to find him but they have asked for their privacy to be respected at this time as they are trying to come to terms with the type type more top stories number function e undefined track e function if player if object commercial video a o commercial and category if a video package c sponsorship number commercial video package a c i player else t function t number number this feed and its contents are the property of the post uk and use is subject to our terms it may be used for personal consumption but may not be distributed on a","http://www.huffingtonpost.co.uk/2017/02/24/steven-cook-found-malia_n_14991010.html?utm_hp_ref=uk&ir=UK","HuffPostUK",280
